record_id,track,track_name,record_type,regulatory_class,device_type,category,material_family,material_form,brand,aliases,product_name,registrant,company_short,certificate_no,origin,approval_date,approval_year,valid_until,validity_status,market_scope,application_segment,primary_indication,approved_indications,indication_description,scope_full,specification,components,lidocaine_status,product_tags,market_claim,boundary_reason,source_account,source_title,source_url,evidence_text,confidence,official_verification_status,needs_nmpa_check,official_source,official_status,official_product_name,official_registrant,official_approval_date,official_valid_until,official_indication,official_scope,data_status,source_dataset,main_landscape_included,main_landscape_scope,main_landscape_exclusion_reason,analysis_role,strategic_segment,strategic_segment_name,manufacturer_group_key,manufacturer_group,portfolio_segments,portfolio_note
HA-国械注准20253130824-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,非交联HA溶液,含利多卡因注射用透明质酸钠溶液,,含利多卡因注射用透明质酸钠溶液,华熙生物科技股份有限公司,华熙生物,国械注准20253130824,国产,2025-04-23,2025,2030-04-22,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,含利多卡因注射用透明质酸钠溶液,含利多卡因,水光/肤质类 / 国产 / 非交联 / 含利多卡因,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第8项，含利多卡因注射用透明质酸钠溶液，华熙生物科技股份有限公司，国械注准20253130824。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,含利多卡因注射用透明质酸钠溶液,华熙生物科技股份有限公司,2025-04-23,2030-04-22,肤质改善,在医疗机构中使用，用于面部真皮浅层注射暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,bloomage,华熙生物,玻尿酸,
HA-国械注准20253130825-鼻唇沟,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,交联HA填充凝胶,注射用交联透明质酸钠凝胶,,注射用交联透明质酸钠凝胶,天津键凯科技有限公司,天津键凯科技有限公司,国械注准20253130825,国产,2025-04-23,2025,2030-04-22,,注射填充类,注射填充类,鼻唇沟,鼻唇沟,用于面部中、重度鼻唇沟皱纹纠正或鼻唇沟填充。,面部鼻唇沟部位真皮组织中层至深层注射，以纠正中重度鼻唇沟皱纹。,,注射用交联透明质酸钠凝胶,未见利多卡因,注射填充类 / 国产 / 交联,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：鼻唇沟第11项，注射用交联透明质酸钠凝胶，天津键凯科技有限公司，国械注准20253130825。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用交联透明质酸钠凝胶,天津键凯科技有限公司,2025-04-23,2030-04-22,鼻唇沟,该产品适用于面部鼻唇沟部位真皮组织中层至深层注射以纠正中重度鼻唇沟皱纹。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,天津键凯科技有限公司,天津键凯科技有限公司,玻尿酸,
HA-国械注准20253130894-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,HA复合溶液,注射用透明质酸钠复合溶液,,注射用透明质酸钠复合溶液,华熙生物科技股份有限公司,华熙生物,国械注准20253130894,国产,2025-04-30,2025,2030-04-29,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,注射用透明质酸钠复合溶液,未见利多卡因,水光/肤质类 / 国产 / 非交联 / 复合溶液,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第6项，注射用透明质酸钠复合溶液，华熙生物科技股份有限公司，国械注准20253130894。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用透明质酸钠复合溶液,华熙生物科技股份有限公司,2025-04-30,2030-04-29,肤质改善,在医疗机构中使用，用于面部真皮浅层注射，暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,bloomage,华熙生物,玻尿酸,
HA-国械注准20253130898-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,非交联HA溶液,注射用透明质酸钠溶液,,注射用透明质酸钠溶液,海雅美生物技术（珠海）有限公司,海雅美,国械注准20253130898,国产,2025-04-30,2025,2030-04-29,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,注射用透明质酸钠溶液,未见利多卡因,水光/肤质类 / 国产 / 非交联,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第7项，注射用透明质酸钠溶液，海雅美生物技术（珠海）有限公司，国械注准20253130898。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用透明质酸钠溶液,海雅美生物技术（珠海）有限公司,2025-04-30,2030-04-29,肤质改善,在医疗机构中使用，用于面部真皮浅层注射，暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,海雅美,海雅美,玻尿酸,
HA-国械注准20253131239-颈部,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,非交联HA溶液,注射用透明质酸钠溶液,,注射用透明质酸钠溶液,海雅美生物技术（珠海）有限公司,海雅美,国械注准20253131239,国产,2025-11-27,2025,2030-06-22,,水光/肤质类,水光/肤质类,颈部,颈部,用于颈部皱纹或颈部皮肤凹陷/纹路改善，具体层次以注册证描述为准。,颈部中重度皱纹或颈部皮肤改善。,,注射用透明质酸钠溶液,未见利多卡因,水光/肤质类 / 国产 / 非交联,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：颈部第1项，注射用透明质酸钠溶液，海雅美生物技术（珠海）有限公司，国械注准20253131239。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用透明质酸钠溶液,海雅美生物技术（珠海）有限公司,2025-11-27,2030-06-22,颈部,该产品用于颈部皮肤皮内真皮层注射填充，纠正颈部中重度横纹。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,海雅美,海雅美,玻尿酸,
HA-国械注准20253131324-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,非交联HA溶液,注射用透明质酸钠溶液,,注射用透明质酸钠溶液,四川兴泰普乐医疗科技有限公司,四川兴泰普乐医疗科技有限公司,国械注准20253131324,国产,2025-07-10,2025,2030-07-09,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,注射用透明质酸钠溶液,未见利多卡因,水光/肤质类 / 国产 / 非交联,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第5项，注射用透明质酸钠溶液，四川兴泰普乐医疗科技有限公司，国械注准20253131324。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用透明质酸钠溶液,四川兴泰普乐医疗科技有限公司,2025-07-10,2030-07-09,肤质改善,在医疗机构中使用，用于面部真皮浅层注射，暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,lepu,乐普医疗,玻尿酸 / 再生类 / EBD 设备类,
HA-国械注准20253131475-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,非交联HA溶液,含利多卡因注射用透明质酸钠溶液,,含利多卡因注射用透明质酸钠溶液,济南格莱威医疗科技有限公司,格莱威医疗,国械注准20253131475,国产,2025-07-31,2025,2030-07-30,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,含利多卡因注射用透明质酸钠溶液,含利多卡因,水光/肤质类 / 国产 / 非交联 / 含利多卡因,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第4项，含利多卡因注射用透明质酸钠溶液，济南格莱威医疗科技有限公司，国械注准20253131475。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,含利多卡因注射用透明质酸钠溶液,济南格莱威医疗科技有限公司,2025-07-31,2030-07-30,肤质改善,在医疗机构中使用，用于面部真皮浅层注射，暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,格莱威医疗,格莱威医疗,玻尿酸,
HA-国械注准20253131610-颈部,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,交联HA填充凝胶,含利多卡因注射用交联透明质酸钠凝胶,,含利多卡因注射用交联透明质酸钠凝胶,常州药物研究所有限公司,常州药研所,国械注准20253131610,国产,2025-08-22,2025,2030-08-21,,注射填充类,注射填充类,颈部,颈部,用于颈部皱纹或颈部皮肤凹陷/纹路改善，具体层次以注册证描述为准。,颈部中重度皱纹或颈部皮肤改善。,,含利多卡因注射用交联透明质酸钠凝胶,含利多卡因,注射填充类 / 国产 / 交联 / 含利多卡因,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：颈部第2项，含利多卡因注射用交联透明质酸钠凝胶，常州药物研究所有限公司，国械注准20253131610。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,含利多卡因注射用交联透明质酸钠凝胶,常州药物研究所有限公司,2025-08-22,2030-08-21,颈部,该产品适用于真皮组织中层至深层注射以纠正颈部中重度横纹。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,常州药研所,常州药研所,玻尿酸,
HA-国械注准20253131642-鼻唇沟,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,交联HA填充凝胶,注射用交联透明质酸钠凝胶,,注射用交联透明质酸钠凝胶,四川兴泰普乐医疗科技有限公司,四川兴泰普乐医疗科技有限公司,国械注准20253131642,国产,2025-11-27,2025,2030-08-21,,注射填充类,注射填充类,鼻唇沟,鼻唇沟,用于面部中、重度鼻唇沟皱纹纠正或鼻唇沟填充。,面部鼻唇沟部位真皮组织中层至深层注射，以纠正中重度鼻唇沟皱纹。,,注射用交联透明质酸钠凝胶,未见利多卡因,注射填充类 / 国产 / 交联,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：鼻唇沟第3项，注射用交联透明质酸钠凝胶，四川兴泰普乐医疗科技有限公司，国械注准20253131642。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用交联透明质酸钠凝胶,四川兴泰普乐医疗科技有限公司,2025-11-27,2030-08-21,鼻唇沟,该产品适用于面部鼻唇沟部位真皮组织中层至深层注射以纠正中重度鼻唇沟皱纹。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,lepu,乐普医疗,玻尿酸 / 再生类 / EBD 设备类,
HA-国械注准20253131774-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,非交联HA溶液,注射用透明质酸钠溶液,,注射用透明质酸钠溶液,大连富勒烯药业有限公司,大连富勒烯,国械注准20253131774,国产,2025-09-01,2025,2030-08-31,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,注射用透明质酸钠溶液,未见利多卡因,水光/肤质类 / 国产 / 非交联,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第3项，注射用透明质酸钠溶液，大连富勒烯药业有限公司，国械注准20253131774。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用透明质酸钠溶液,大连富勒烯药业有限公司,2025-09-01,2030-08-31,肤质改善,在医疗机构中使用，用于面部真皮浅层注射暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,大连富勒烯,大连富勒烯,玻尿酸,
HA-国械注准20253132016-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,HA复合溶液,注射用透明质酸钠复合溶液,,注射用透明质酸钠复合溶液,漠颐空间生物科技（吉林）有限公司,漠颐空间生物科技（吉林）有限公司,国械注准20253132016,国产,2025-09-29,2025,2030-09-28,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,注射用透明质酸钠复合溶液,未见利多卡因,水光/肤质类 / 国产 / 非交联 / 复合溶液,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第2项，注射用透明质酸钠复合溶液，漠颐空间生物科技（吉林）有限公司，国械注准20253132016。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用透明质酸钠复合溶液,渼颜空间生物科技（吉林）有限公司,2025-09-29,2030-09-28,肤质改善,在医疗机构中使用，用于面部真皮浅层注射，暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,漠颐空间生物科技（吉林）有限公司,漠颐空间生物科技（吉林）有限公司,玻尿酸,
HA-国械注准20253132504-肤质改善,ha,透明质酸钠,医疗器械,,器械 / 注射材料 / 透明质酸钠,透明质酸钠,透明质酸钠 / 玻尿酸,HA复合溶液,注射用透明质酸钠复合溶液,,注射用透明质酸钠复合溶液,江苏西宏生物医药有限公司,西宏生物,国械注准20253132504,国产,2025-12-10,2025,2030-12-09,,水光/肤质类,水光/肤质类,肤质改善,肤质改善,以透明质酸钠溶液或复合溶液为主，注册用途通常对应面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉等肤质问题。,医疗机构中用于面部真皮浅层注射，暂时性改善皮肤干燥、肤色暗沉。,,注射用透明质酸钠复合溶液,未见利多卡因,水光/肤质类 / 国产 / 非交联 / 复合溶液,,,闲话医与美,玻尿酸的2025：医美再无械3神话,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,玻尿酸的2025：医美再无械3神话表格截图：水光针第1项，注射用透明质酸钠复合溶液，江苏西宏生物医药有限公司，国械注准20253132504。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用透明质酸钠复合溶液,江苏西宏生物医药有限公司,2026-01-27,2030-12-09,肤质改善,在医疗机构中使用，用于面部真皮浅层注射，暂时性改善成人皮肤干燥、肤色暗沉。,已结构化,ha_benchmark_records_20260505.csv,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,ha,玻尿酸,西宏生物,西宏生物,玻尿酸 / 再生类,
